SYNTUS_ZOH,100,1829,1463,1097,1829,1463,1097
SYNTUS_ZOH,101,1842,1474,1105,1842,1474,1105
SYNTUS_ZOH,102,1855,1484,1113,1855,1484,1113
SYNTUS_ZOH,103,1868,1494,1121,1868,1494,1121
SYNTUS_ZOH,104,1881,1505,1129,1881,1505,1129
SYNTUS_ZOH,105,1894,1515,1136,1894,1515,1136
SYNTUS_ZOH,106,1907,1526,1144,1907,1526,1144
SYNTUS_ZOH,107,1920,1536,1152,1920,1536,1152
SYNTUS_ZOH,108,1933,1546,1160,1933,1546,1160
SYNTUS_ZOH,109,1945,1556,1167,1945,1556,1167
SYNTUS_ZOH,110,1958,1566,1175,1958,1566,1175
SYNTUS_ZOH,111,1971,1577,1183,1971,1577,1183
SYNTUS_ZOH,112,1984,1587,1190,1984,1587,1190
SYNTUS_ZOH,113,1997,1598,1198,1997,1598,1198
SYNTUS_ZOH,114,2010,1608,1206,2010,1608,1206
SYNTUS_ZOH,115,2023,1618,1214,2023,1618,1214
SYNTUS_ZOH,116,2036,1629,1222,2036,1629,1222
SYNTUS_ZOH,117,2049,1639,1229,2049,1639,1229
SYNTUS_ZOH,118,2062,1650,1237,2062,1650,1237
SYNTUS_ZOH,119,2075,1660,1245,2075,1660,1245
SYNTUS_ZOH,120,2087,1670,1252,2087,1670,1252
SYNTUS_ZOH,121,2096,1677,1258,2096,1677,1258
SYNTUS_ZOH,122,2105,1684,1263,2105,1684,1263
SYNTUS_ZOH,123,2113,1690,1268,2113,1690,1268
SYNTUS_ZOH,124,2122,1698,1273,2122,1698,1273
SYNTUS_ZOH,125,2131,1705,1279,2131,1705,1279
SYNTUS_ZOH,126,2140,1712,1284,2140,1712,1284
SYNTUS_ZOH,127,2148,1718,1289,2148,1718,1289
SYNTUS_ZOH,128,2157,1726,1294,2157,1726,1294
SYNTUS_ZOH,129,2166,1733,1300,2166,1733,1300
SYNTUS_ZOH,130,2174,1739,1304,2174,1739,1304
SYNTUS_ZOH,131,2183,1746,1310,2183,1746,1310
SYNTUS_ZOH,132,2192,1754,1315,2192,1754,1315
SYNTUS_ZOH,133,2200,1760,1320,2200,1760,1320
SYNTUS_ZOH,134,2209,1767,1325,2209,1767,1325
SYNTUS_ZOH,135,2218,1774,1331,2218,1774,1331
SYNTUS_ZOH,136,2226,1781,1336,2226,1781,1336
SYNTUS_ZOH,137,2235,1788,1341,2235,1788,1341
SYNTUS_ZOH,138,2244,1795,1346,2244,1795,1346
SYNTUS_ZOH,139,2252,1802,1351,2252,1802,1351
SYNTUS_ZOH,140,2261,1809,1357,2261,1809,1357
SYNTUS_ZOH,141,2270,1816,1362,2270,1816,1362
SYNTUS_ZOH,142,2279,1823,1367,2279,1823,1367
SYNTUS_ZOH,143,2287,1830,1372,2287,1830,1372
SYNTUS_ZOH,144,2296,1837,1378,2296,1837,1378
SYNTUS_ZOH,145,2305,1844,1383,2305,1844,1383
SYNTUS_ZOH,146,2313,1850,1388,2313,1850,1388
SYNTUS_ZOH,147,2322,1858,1393,2322,1858,1393
SYNTUS_ZOH,148,2331,1865,1399,2331,1865,1399
SYNTUS_ZOH,149,2339,1871,1403,2339,1871,1403
SYNTUS_ZOH,150,2348,1878,1409,2348,1878,1409
SYNTUS_ZOH,151,2355,1884,1413,2355,1884,1413
SYNTUS_ZOH,152,2363,1890,1418,2363,1890,1418
SYNTUS_ZOH,153,2370,1896,1422,2370,1896,1422
SYNTUS_ZOH,154,2377,1902,1426,2377,1902,1426
SYNTUS_ZOH,155,2384,1907,1430,2384,1907,1430
SYNTUS_ZOH,156,2391,1913,1435,2391,1913,1435
SYNTUS_ZOH,157,2399,1919,1439,2399,1919,1439
SYNTUS_ZOH,158,2406,1925,1444,2406,1925,1444
SYNTUS_ZOH,159,2413,1930,1448,2413,1930,1448
SYNTUS_ZOH,160,2420,1936,1452,2420,1936,1452
SYNTUS_ZOH,161,2428,1942,1457,2428,1942,1457
SYNTUS_ZOH,162,2435,1948,1461,2435,1948,1461
SYNTUS_ZOH,163,2442,1954,1465,2442,1954,1465
SYNTUS_ZOH,164,2449,1959,1469,2449,1959,1469
SYNTUS_ZOH,165,2457,1966,1474,2457,1966,1474
SYNTUS_ZOH,166,2464,1971,1478,2464,1971,1478
SYNTUS_ZOH,167,2471,1977,1483,2471,1977,1483
SYNTUS_ZOH,168,2478,1982,1487,2478,1982,1487
SYNTUS_ZOH,169,2486,1989,1492,2486,1989,1492
SYNTUS_ZOH,170,2493,1994,1496,2493,1994,1496
SYNTUS_ZOH,171,2500,2000,1500,2500,2000,1500
SYNTUS_ZOH,172,2507,2006,1504,2507,2006,1504
SYNTUS_ZOH,173,2515,2012,1509,2515,2012,1509
SYNTUS_ZOH,174,2522,2018,1513,2522,2018,1513
SYNTUS_ZOH,175,2529,2023,1517,2529,2023,1517
SYNTUS_ZOH,176,2536,2029,1522,2536,2029,1522
SYNTUS_ZOH,177,2544,2035,1526,2544,2035,1526
SYNTUS_ZOH,178,2551,2041,1531,2551,2041,1531
SYNTUS_ZOH,179,2558,2046,1535,2558,2046,1535
SYNTUS_ZOH,180,2565,2052,1539,2565,2052,1539
SYNTUS_ZOH,181,2572,2058,1543,2572,2058,1543
SYNTUS_ZOH,182,2580,2064,1548,2580,2064,1548
SYNTUS_ZOH,183,2587,2070,1552,2587,2070,1552
SYNTUS_ZOH,184,2594,2075,1556,2594,2075,1556
SYNTUS_ZOH,185,2601,2081,1561,2601,2081,1561
SYNTUS_ZOH,186,2609,2087,1565,2609,2087,1565
SYNTUS_ZOH,187,2616,2093,1570,2616,2093,1570
SYNTUS_ZOH,188,2623,2098,1574,2623,2098,1574
SYNTUS_ZOH,189,2630,2104,1578,2630,2104,1578
SYNTUS_ZOH,190,2638,2110,1583,2638,2110,1583
SYNTUS_ZOH,191,2645,2116,1587,2645,2116,1587
SYNTUS_ZOH,192,2652,2122,1591,2652,2122,1591
SYNTUS_ZOH,193,2659,2127,1595,2659,2127,1595
SYNTUS_ZOH,194,2667,2134,1600,2667,2134,1600
SYNTUS_ZOH,195,2674,2139,1604,2674,2139,1604
SYNTUS_ZOH,196,2681,2145,1609,2681,2145,1609
SYNTUS_ZOH,197,2688,2150,1613,2688,2150,1613
SYNTUS_ZOH,198,2696,2157,1618,2696,2157,1618
SYNTUS_ZOH,199,2703,2162,1622,2703,2162,1622
SYNTUS_ZOH,200,2710,2168,1626,2710,2168,1626
SYNTUS_ZOH,201,2713,2170,1628,2713,2170,1628
SYNTUS_ZOH,202,2715,2172,1629,2715,2172,1629
SYNTUS_ZOH,203,2718,2174,1631,2718,2174,1631
SYNTUS_ZOH,204,2721,2177,1633,2721,2177,1633
SYNTUS_ZOH,205,2724,2179,1634,2724,2179,1634
SYNTUS_ZOH,206,2726,2181,1636,2726,2181,1636
SYNTUS_ZOH,207,2729,2183,1637,2729,2183,1637
SYNTUS_ZOH,208,2732,2186,1639,2732,2186,1639
SYNTUS_ZOH,209,2734,2187,1640,2734,2187,1640
SYNTUS_ZOH,210,2737,2190,1642,2737,2190,1642
SYNTUS_ZOH,211,2740,2192,1644,2740,2192,1644
SYNTUS_ZOH,212,2743,2194,1646,2743,2194,1646
SYNTUS_ZOH,213,2745,2196,1647,2745,2196,1647
SYNTUS_ZOH,214,2748,2198,1649,2748,2198,1649
SYNTUS_ZOH,215,2751,2201,1651,2751,2201,1651
SYNTUS_ZOH,216,2753,2202,1652,2753,2202,1652
SYNTUS_ZOH,217,2756,2205,1654,2756,2205,1654
SYNTUS_ZOH,218,2759,2207,1655,2759,2207,1655
SYNTUS_ZOH,219,2762,2210,1657,2762,2210,1657
SYNTUS_ZOH,220,2764,2211,1658,2764,2211,1658
SYNTUS_ZOH,221,2767,2214,1660,2767,2214,1660
SYNTUS_ZOH,222,2770,2216,1662,2770,2216,1662
SYNTUS_ZOH,223,2772,2218,1663,2772,2218,1663
SYNTUS_ZOH,224,2775,2220,1665,2775,2220,1665
SYNTUS_ZOH,225,2778,2222,1667,2778,2222,1667
SYNTUS_ZOH,226,2781,2225,1669,2781,2225,1669
SYNTUS_ZOH,227,2783,2226,1670,2783,2226,1670
SYNTUS_ZOH,228,2786,2229,1672,2786,2229,1672
SYNTUS_ZOH,229,2789,2231,1673,2789,2231,1673
SYNTUS_ZOH,230,2792,2234,1675,2792,2234,1675
SYNTUS_ZOH,231,2794,2235,1676,2794,2235,1676
SYNTUS_ZOH,232,2797,2238,1678,2797,2238,1678
SYNTUS_ZOH,233,2800,2240,1680,2800,2240,1680
SYNTUS_ZOH,234,2802,2242,1681,2802,2242,1681
SYNTUS_ZOH,235,2805,2244,1683,2805,2244,1683
SYNTUS_ZOH,236,2808,2246,1685,2808,2246,1685
SYNTUS_ZOH,237,2811,2249,1687,2811,2249,1687
SYNTUS_ZOH,238,2813,2250,1688,2813,2250,1688
SYNTUS_ZOH,239,2816,2253,1690,2816,2253,1690
SYNTUS_ZOH,240,2819,2255,1691,2819,2255,1691
SYNTUS_ZOH,241,2821,2257,1693,2821,2257,1693
SYNTUS_ZOH,242,2824,2259,1694,2824,2259,1694
SYNTUS_ZOH,243,2827,2262,1696,2827,2262,1696
SYNTUS_ZOH,244,2830,2264,1698,2830,2264,1698
SYNTUS_ZOH,245,2832,2266,1699,2832,2266,1699
SYNTUS_ZOH,246,2835,2268,1701,2835,2268,1701
SYNTUS_ZOH,247,2838,2270,1703,2838,2270,1703
SYNTUS_ZOH,248,2840,2272,1704,2840,2272,1704
SYNTUS_ZOH,249,2843,2274,1706,2843,2274,1706
SYNTUS_ZOH,250,2846,2277,1708,2846,2277,1708
