158,2140,1710,1280,3630,2900,2170
159,2150,1720,1290,3650,2920,2190
160,2150,1720,1290,3650,2920,2190
161,2160,1720,1290,3670,2930,2200
162,2170,1730,1300,3680,2940,2200
163,2170,1730,1300,3680,2940,2200
164,2180,1740,1300,3700,2960,2220
165,2180,1740,1300,3700,2960,2220
166,2190,1750,1310,3720,2970,2230
167,2200,1760,1320,3740,2990,2240
168,2200,1760,1320,3740,2990,2240
169,2220,1770,1330,3770,3010,2260
170,2230,1780,1330,3790,3030,2270
171,2230,1780,1330,3790,3030,2270
172,2240,1790,1340,3800,3040,2280
173,2240,1790,1340,3800,3040,2280
174,2250,1800,1350,3820,3050,2290
175,2260,1800,1350,3840,3070,2300
176,2260,1800,1350,3840,3070,2300
177,2270,1810,1360,3850,3080,2310
178,2280,1820,1360,3870,3090,2320
179,2280,1820,1360,3870,3090,2320
180,2290,1830,1370,3890,3110,2330
181,2290,1830,1370,3890,3110,2330
182,2300,1840,1380,3910,3120,2340
183,2310,1840,1380,3920,3130,2350
184,2310,1840,1380,3920,3130,2350
185,2320,1850,1390,3940,3150,2360
186,2330,1860,1390,3960,3160,2370
187,2330,1860,1390,3960,3160,2370
188,2340,1870,1400,3970,3170,2380
189,2340,1870,1400,3970,3170,2380
190,2350,1880,1410,3990,3190,2390
191,2360,1880,1410,4010,3200,2400
192,2360,1880,1410,4010,3200,2400
193,2370,1890,1420,4020,3210,2410
194,2380,1900,1420,4040,3230,2420
195,2380,1900,1420,4040,3230,2420
196,2390,1910,1430,4060,3240,2430
197,2390,1910,1430,4060,3240,2430
198,2400,1920,1440,4080,3260,2440
199,2410,1920,1440,4090,3270,2450
200,2410,1920,1440,4090,3270,2450
201,2420,1930,1450,4110,3280,2460
202,2420,1930,1450,4110,3280,2460
203,2420,1930,1450,4110,3280,2460
204,2420,1930,1450,4110,3280,2460
205,2420,1930,1450,4110,3280,2460
206,2430,1940,1450,4130,3300,2470
207,2430,1940,1450,4130,3300,2470
208,2430,1940,1450,4130,3300,2470
209,2430,1940,1450,4130,3300,2470
210,2440,1950,1460,4140,3310,2480
211,2440,1950,1460,4140,3310,2480
212,2440,1950,1460,4140,3310,2480
213,2440,1950,1460,4140,3310,2480
214,2450,1960,1470,4160,3320,2490
215,2450,1960,1470,4160,3320,2490
216,2450,1960,1470,4160,3320,2490
217,2450,1960,1470,4160,3320,2490
218,2460,1960,1470,4180,3340,2500
219,2460,1960,1470,4180,3340,2500
220,2460,1960,1470,4180,3340,2500
221,2460,1960,1470,4180,3340,2500
222,2460,1960,1470,4180,3340,2500
223,2470,1970,1480,4190,3350,2510
224,2470,1970,1480,4190,3350,2510
225,2470,1970,1480,4190,3350,2510
226,2470,1970,1480,4190,3350,2510
227,2480,1980,1480,4210,3360,2520
228,2480,1980,1480,4210,3360,2520
229,2480,1980,1480,4210,3360,2520
230,2380,1900,1420,4040,3230,2420
231,2390,1910,1430,4060,3240,2430
232,2390,1910,1430,4060,3240,2430
233,2390,1910,1430,4060,3240,2430
234,2390,1910,1430,4060,3240,2430
235,2400,1920,1440,4080,3260,2440
236,2400,1920,1440,4080,3260,2440
237,2400,1920,1440,4080,3260,2440
238,2400,1920,1440,4080,3260,2440
239,2400,1920,1440,4080,3260,2440
240,2410,1920,1440,4090,3270,2450
241,2410,1920,1440,4090,3270,2450
242,2410,1920,1440,4090,3270,2450
243,2410,1920,1440,4090,3270,2450
244,2420,1930,1450,4110,3280,2460
245,2420,1930,1450,4110,3280,2460
246,2420,1930,1450,4110,3280,2460
247,2420,1930,1450,4110,3280,2460
248,2430,1940,1450,4130,3300,2470
249,2430,1940,1450,4130,3300,2470
250,2430,1940,1450,4130,3300,2470
