157,2150,1720,1290,3660,2930,2200
158,2160,1730,1300,3670,2940,2200
159,2170,1740,1300,3690,2950,2210
160,2170,1740,1300,3690,2950,2210
161,2180,1740,1310,3710,2970,2230
162,2190,1750,1310,3720,2980,2230
163,2190,1750,1310,3720,2980,2230
164,2200,1760,1320,3740,2990,2240
165,2210,1770,1330,3760,3010,2260
166,2210,1770,1330,3760,3010,2260
167,2220,1780,1330,3770,3020,2260
168,2230,1780,1340,3790,3030,2270
169,2230,1780,1340,3790,3030,2270
170,2240,1790,1340,3810,3050,2290
171,2250,1800,1350,3830,3060,2300
172,2250,1800,1350,3830,3060,2300
173,2260,1810,1360,3840,3070,2300
174,2260,1810,1360,3840,3070,2300
175,2270,1820,1360,3860,3090,2320
176,2280,1820,1370,3880,3100,2330
177,2280,1820,1370,3880,3100,2330
178,2290,1830,1370,3890,3110,2330
179,2300,1840,1380,3910,3130,2350
180,2300,1840,1380,3910,3130,2350
181,2310,1850,1390,3930,3140,2360
182,2320,1860,1390,3940,3150,2360
183,2320,1860,1390,3940,3150,2360
184,2330,1860,1400,3960,3170,2380
185,2340,1870,1400,3980,3180,2390
186,2340,1870,1400,3980,3180,2390
187,2350,1880,1410,4000,3200,2400
188,2350,1880,1410,4000,3200,2400
189,2360,1890,1420,4010,3210,2410
190,2370,1900,1420,4030,3220,2420
191,2370,1900,1420,4030,3220,2420
192,2380,1900,1430,4050,3240,2430
193,2390,1910,1430,4060,3250,2440
194,2390,1910,1430,4060,3250,2440
195,2400,1920,1440,4080,3260,2450
196,2410,1930,1450,4100,3280,2460
197,2410,1930,1450,4100,3280,2460
198,2420,1940,1450,4110,3290,2470
199,2430,1940,1460,4130,3300,2480
200,2430,1940,1460,4130,3300,2480
201,2430,1940,1460,4130,3300,2480
202,2440,1950,1460,4150,3320,2490
203,2440,1950,1460,4150,3320,2490
204,2440,1950,1460,4150,3320,2490
205,2440,1950,1460,4150,3320,2490
206,2450,1960,1470,4170,3340,2500
207,2450,1960,1470,4170,3340,2500
208,2450,1960,1470,4170,3340,2500
209,2450,1960,1470,4170,3340,2500
210,2460,1970,1480,4180,3340,2510
211,2460,1970,1480,4180,3340,2510
212,2460,1970,1480,4180,3340,2510
213,2460,1970,1480,4180,3340,2510
214,2470,1980,1480,4200,3360,2520
215,2470,1980,1480,4200,3360,2520
216,2470,1980,1480,4200,3360,2520
217,2470,1980,1480,4200,3360,2520
218,2480,1980,1490,4220,3380,2530
219,2480,1980,1490,4220,3380,2530
220,2480,1980,1490,4220,3380,2530
221,2480,1980,1490,4220,3380,2530
222,2490,1990,1490,4230,3380,2540
223,2490,1990,1490,4230,3380,2540
224,2490,1990,1490,4230,3380,2540
225,2490,1990,1490,4230,3380,2540
226,2500,2000,1500,4250,3400,2550
227,2500,2000,1500,4250,3400,2550
228,2500,2000,1500,4250,3400,2550
